Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-01-13T17:00:00Z,BRK.B,316.965,-96,Market,Filled,-30428.64,"Liquidated" 
2023-01-13T17:00:00Z,ADBE,336.79,-48,Market,Filled,-16165.92,"Liquidated" 
2023-01-17T15:00:00Z,NVDA,17.3329834032,-2217,Market,Filled,-38427.224204894,"Liquidated" 
2023-01-17T15:00:00Z,PG,142.6648521,34,Market,Filled,4850.6049714,"" 
2023-01-17T18:00:00Z,TSLA,130.34,-267,Market,Filled,-34800.78,"Liquidated" 
2023-01-17T19:00:00Z,PG,142.01629005,-34,Market,Filled,-4828.5538617,"Liquidated" 
2023-01-18T15:00:00Z,MA,369.501114115,-87,Market,Filled,-32146.596928005,"Liquidated" 
2023-01-18T16:00:00Z,NVDA,17.4968319984,5219,Market,Filled,91315.96619965,"" 
2023-01-18T16:00:00Z,NFLX,323.93,-253,Market,Filled,-81954.29,"Liquidated" 
2023-01-18T17:00:00Z,TSLA,129.81,465,Market,Filled,60361.65,"" 
2023-01-18T17:00:00Z,JPM,129.793153747,-580,Market,Filled,-75280.02917326,"Liquidated" 
2023-01-18T18:00:00Z,V,216.261516522,-144,Market,Filled,-31141.658379168,"Liquidated" 
2023-01-18T18:00:00Z,ADBE,339.31,-23,Market,Filled,-7804.13,"Liquidated" 
2023-01-18T18:00:00Z,COIN,51.93,1113,Market,Filled,57798.09,"" 
2023-01-18T19:00:00Z,META,132.334011334,-972,Market,Filled,-128628.65901665,"Liquidated" 
2023-01-18T19:00:00Z,HD,306.132605296,-109,Market,Filled,-33368.453977264,"Liquidated" 
2023-01-18T19:00:00Z,XOM,102.137763678,-207,Market,Filled,-21142.517081346,"Liquidated" 
2023-01-18T19:00:00Z,COST,463.464577482,-166,Market,Filled,-76935.119862012,"Liquidated" 
2023-01-19T15:00:00Z,MSFT,228.242381104,-18,Market,Filled,-4108.362859872,"Liquidated" 
2023-01-19T16:00:00Z,DIS,95.743886818,-385,Market,Filled,-36861.39642493,"Liquidated" 
2023-01-19T16:00:00Z,AMD,68.12,-486,Market,Filled,-33106.32,"Liquidated" 
2023-01-19T16:00:00Z,PLTR,6.745,-474,Market,Filled,-3197.13,"Liquidated" 
2023-01-19T17:00:00Z,AMZN,93.21,-309,Market,Filled,-28801.89,"Liquidated" 
2023-01-19T17:00:00Z,COIN,48.6,-1113,Market,Filled,-54091.8,"Liquidated" 
2023-01-19T18:00:00Z,COIN,48.19,3927,Market,Filled,189242.13,"" 
2023-01-19T19:00:00Z,META,135.387261107,273,Market,Filled,36960.722282211,"" 
2023-01-20T15:00:00Z,ADBE,347.33,125,Market,Filled,43416.25,"" 
2023-01-20T15:00:00Z,NFLX,338.73,154,Market,Filled,52164.42,"" 
2023-01-20T15:00:00Z,DIS,98.488138351,254,Market,Filled,25015.987141154,"" 
2023-01-20T16:00:00Z,NVDA,16.904379456,-5219,Market,Filled,-88223.956380864,"Liquidated" 
2023-01-20T17:00:00Z,MSFT,233.760264158,51,Market,Filled,11921.773472058,"" 
2023-01-20T17:00:00Z,NVDA,17.30900556,727,Market,Filled,12583.64704212,"" 
2023-01-20T17:00:00Z,V,218.04750418,36,Market,Filled,7849.71015048,"" 
2023-01-20T17:00:00Z,CMCSA,35.736423723,212,Market,Filled,7576.121829276,"" 
2023-01-20T18:00:00Z,AMZN,95.545,58,Market,Filled,5541.61,"" 
2023-01-20T18:00:00Z,XOM,103.340788947,78,Market,Filled,8060.581537866,"" 
2023-01-20T18:00:00Z,MA,368.239715459,19,Market,Filled,6996.554593721,"" 
2023-01-20T18:00:00Z,PLTR,6.93,830,Market,Filled,5751.9,"" 
2023-01-20T20:00:00Z,GOOG,98.156535466,-144,Market,Filled,-14134.541107104,"Liquidated" 
2023-01-23T15:00:00Z,GOOG,99.051217276,354,Market,Filled,35064.130915704,"" 
2023-01-23T16:00:00Z,NVDA,18.7896373776,-727,Market,Filled,-13660.066373515,"Liquidated" 
2023-01-23T16:00:00Z,GOOG,99.876312723,-354,Market,Filled,-35356.214703942,"Liquidated" 
2023-01-23T16:00:00Z,TSLA,139.95,-465,Market,Filled,-65076.75,"Liquidated" 
2023-01-23T16:00:00Z,BRK.B,310.58,19,Market,Filled,5901.02,"" 
2023-01-23T16:00:00Z,UNH,468.004613545,11,Market,Filled,5148.050748995,"" 
