Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-03-30T10:00:00Z,SOLUSD,20.67,-368.85250847,Market,Filled,-7624.1813500749,"Liquidated" 
2023-03-30T14:00:00Z,DOGEUSD,0.07478,-273664.9,Market,Filled,-20464.661222,"Liquidated" 
2023-03-30T18:00:00Z,ETHUSD,1770.08,-6.58343814,Market,Filled,-11653.212182851,"Liquidated" 
2023-03-30T19:00:00Z,BTCUSD,27906.01,-0.73660282,Market,Filled,-20555.645660948,"Liquidated" 
2023-03-31T01:00:00Z,ETHUSD,1805.78,10.92175131,Market,Filled,19722.280080572,"" 
2023-03-31T03:00:00Z,DOGEUSD,0.07472,37337.9,Market,Filled,2789.887888,"" 
2023-03-31T08:00:00Z,DOGEUSD,0.07424,-37337.9,Market,Filled,-2771.965696,"Liquidated" 
2023-03-31T13:00:00Z,DOGEUSD,0.0758,764136.9,Market,Filled,57921.57702,"" 
2023-03-31T14:00:00Z,BTCUSD,28367.87,0.8999745,Market,Filled,25530.359619315,"" 
2023-03-31T14:00:00Z,SOLUSD,20.67,571.11466742,Market,Filled,11804.940175571,"" 
2023-04-01T21:00:00Z,ETHUSD,1817.3,-10.92175131,Market,Filled,-19848.098655663,"Liquidated" 
2023-04-01T23:00:00Z,ETHUSD,1824.03,0.81788884,Market,Filled,1491.8537808252,"" 
2023-04-02T01:00:00Z,ETHUSD,1814.63,-0.81788884,Market,Filled,-1484.1656257292,"Liquidated" 
2023-04-02T07:00:00Z,ETHUSD,1823.7,3.07354145,Market,Filled,5605.217542365,"" 
2023-04-02T12:00:00Z,BTCUSD,28369.68,-0.8999745,Market,Filled,-25531.98857316,"Liquidated" 
2023-04-02T12:00:00Z,ETHUSD,1818.17,-3.07354145,Market,Filled,-5588.2208581465,"Liquidated" 
2023-04-02T14:00:00Z,SOLUSD,20.82,-571.11466742,Market,Filled,-11890.607375684,"Liquidated" 
2023-04-02T18:00:00Z,DOGEUSD,0.08007,-764136.9,Market,Filled,-61184.441583,"Liquidated" 
2023-04-03T09:00:00Z,BTCUSD,28343.01,0.51701766,Market,Filled,14653.836707557,"" 
2023-04-03T09:00:00Z,ETHUSD,1813.05,15.19892969,Market,Filled,27556.419474454,"" 
2023-04-03T11:00:00Z,SOLUSD,20.4,277.47186809,Market,Filled,5660.426109036,"" 
2023-04-03T15:00:00Z,SOLUSD,20.16,-277.47186809,Market,Filled,-5593.8328606944,"Liquidated" 
2023-04-03T17:00:00Z,BTCUSD,27942.83,-0.51701766,Market,Filled,-14446.936580378,"Liquidated" 
2023-04-03T18:00:00Z,DOGEUSD,0.09885,10166828.1,Market,Filled,1004990.957685,"" 
2023-04-04T01:00:00Z,SOLUSD,20.4,791.09043051,Market,Filled,16138.244782404,"" 
2023-04-04T05:00:00Z,SOLUSD,20.36,-791.09043051,Market,Filled,-16106.601165184,"Liquidated" 
2023-04-04T07:00:00Z,BTCUSD,28091.64,0.35280768,Market,Filled,9910.9463357952,"" 
2023-04-05T17:00:00Z,BTCUSD,27954.6,-0.35280768,Market,Filled,-9862.597571328,"Liquidated" 
2023-04-05T17:00:00Z,SOLUSD,20.69,183.91793371,Market,Filled,3805.2620484599,"" 
2023-04-05T18:00:00Z,DOGEUSD,0.09336,-10166828.1,Market,Filled,-949175.071416,"Liquidated" 
2023-04-05T18:00:00Z,SOLUSD,20.73,-183.91793371,Market,Filled,-3812.6187658083,"Liquidated" 
2023-04-06T08:00:00Z,ETHUSD,1880.09,-15.19892969,Market,Filled,-28575.355720872,"Liquidated" 
2023-04-06T17:00:00Z,BTCUSD,28067.07,0.17765757,Market,Filled,4986.3274532199,"" 
2023-04-06T18:00:00Z,SOLUSD,20.75,112.07947483,Market,Filled,2325.6491027225,"" 
2023-04-06T19:00:00Z,SOLUSD,20.64,-112.07947483,Market,Filled,-2313.3203604912,"Liquidated" 
2023-04-06T22:00:00Z,BTCUSD,27998.69,-0.17765757,Market,Filled,-4974.1792285833,"Liquidated" 
2023-04-07T00:00:00Z,BTCUSD,28052.74,0.13894908,Market,Filled,3897.9024144792,"" 
2023-04-07T01:00:00Z,ETHUSD,1882.6,2.43057674,Market,Filled,4575.803770724,"" 
2023-04-07T07:00:00Z,BTCUSD,27979.56,-0.13894908,Market,Filled,-3887.7341208048,"Liquidated" 
2023-04-07T07:00:00Z,ETHUSD,1867.09,-2.43057674,Market,Filled,-4538.1055254866,"Liquidated" 
2023-04-07T16:00:00Z,SOLUSD,20.55,255.93989598,Market,Filled,5259.564862389,"" 
2023-04-07T21:00:00Z,SOLUSD,20.41,-255.93989598,Market,Filled,-5223.7332769518,"Liquidated" 
2023-04-07T23:00:00Z,BTCUSD,27971.11,0.0493887,Market,Filled,1381.456760457,"" 
2023-04-07T23:00:00Z,ETHUSD,1868.7,3.79963076,Market,Filled,7100.370001212,"" 
2023-04-08T01:00:00Z,BTCUSD,27903.28,-0.0493887,Market,Filled,-1378.106724936,"Liquidated" 
2023-04-08T03:00:00Z,BTCUSD,27978.99,0.1488937,Market,Filled,4165.895343363,"" 
2023-04-08T03:00:00Z,DOGEUSD,0.08361,269014.7,Market,Filled,22492.319067,"" 
2023-04-08T05:00:00Z,SOLUSD,20.48,111.9018534,Market,Filled,2291.749957632,"" 
2023-04-08T16:00:00Z,SOLUSD,20.46,-111.9018534,Market,Filled,-2289.511920564,"Liquidated" 
2023-04-08T18:00:00Z,DOGEUSD,0.08231,-269014.7,Market,Filled,-22142.599957,"Liquidated" 
2023-04-08T19:00:00Z,ETHUSD,1852.38,-3.79963076,Market,Filled,-7038.3600272088,"Liquidated" 
2023-04-08T20:00:00Z,BTCUSD,27941.17,-0.1488937,Market,Filled,-4160.264183629,"Liquidated" 
2023-04-09T02:00:00Z,BTCUSD,28101.86,0.60919578,Market,Filled,17119.534522151,"" 
2023-04-09T05:00:00Z,DOGEUSD,0.08228,27637.5,Market,Filled,2274.0135,"" 
2023-04-09T07:00:00Z,DOGEUSD,0.08167,-27637.5,Market,Filled,-2257.154625,"Liquidated" 
2023-04-09T08:00:00Z,BTCUSD,27928.6,-0.60919578,Market,Filled,-17013.985261308,"Liquidated" 
2023-04-09T13:00:00Z,SOLUSD,20.21,334.59243108,Market,Filled,6762.1130321268,"" 
2023-04-09T14:00:00Z,DOGEUSD,0.08212,61431.2,Market,Filled,5044.730144,"" 
2023-04-09T17:00:00Z,SOLUSD,20.1,-334.59243108,Market,Filled,-6725.307864708,"Liquidated" 
2023-04-09T19:00:00Z,BTCUSD,28043.74,0.14337441,Market,Filled,4020.7546766934,"" 
2023-04-09T19:00:00Z,ETHUSD,1856.77,5.891165,Market,Filled,10938.53843705,"" 
2023-04-09T19:00:00Z,SOLUSD,20.24,350.84894465,Market,Filled,7101.182639716,"" 
2023-04-10T15:00:00Z,SOLUSD,20.16,-350.84894465,Market,Filled,-7073.114724144,"Liquidated" 
2023-04-10T17:00:00Z,SOLUSD,20.5,2296.21681582,Market,Filled,47072.44472431,"" 
2023-04-12T00:00:00Z,ETHUSD,1891.73,-5.891165,Market,Filled,-11144.49356545,"Liquidated" 
2023-04-12T01:00:00Z,DOGEUSD,0.08386,-61431.2,Market,Filled,-5151.620432,"Liquidated" 
2023-04-12T14:00:00Z,ETHUSD,1888.21,4.04735788,Market,Filled,7642.2616225948,"" 
2023-04-12T18:00:00Z,DOGEUSD,0.083,75985,Market,Filled,6306.755,"" 
